"Foreign","Mongolia",3
"Foreign","Myanmar",2
"Foreign","Nepal",160
"Foreign","North Korea",6
"Foreign","North Yemen",0
"Foreign","Oman",0
"Foreign","Pakistan",135
"Foreign","Palestine",0
"Foreign","Qatar",7
"Foreign","Saudi Arabia",29
"Foreign","Sikkim",0
"Foreign","Singapore",210
"Foreign","Sri Lanka",28
"Foreign","South Korea",144
"Foreign","Syria",146
"Foreign","Tajikistan",0
"Foreign","Taiwan",66
"Foreign","Thailand",205
"Foreign","Trucial Oman",0
"Foreign","Turkmenistan",0
"Foreign","Uzbekistan",13
"Foreign","West Bank",0
"Foreign","West bank and Gaza",0
"Foreign","Vietnam",214
"Foreign","Yemen",1
"Foreign","East Jerusalem",0
"Foreign","Asia not stated",5
"Foreign","Australia",631
"Foreign","Cook Islands",0
"Foreign","Fiji",1
"Foreign","French territories in the Pacific",0
"Foreign","Kiribati",0
"Foreign","Marshall Islands",1
"Foreign","New Zealand",100
"Foreign","Papua New Guinea",0
"Foreign","Solomon Islands",0
"Foreign","Samoa",1
"Foreign","Tonga",0
"Foreign","Tuvalu",0
"Foreign","Vanuatu",0
"Foreign","East Timor",0
"Foreign","Pacific Islands",0
"Foreign","Stateless",5
"Foreign","Not stated",11223
