"4 years","Nicaragua",0,2,1,0,3,1,3,0,2,3,1,2,3,4,4
"4 years","Panama",0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
"4 years","Paraguay",0,0,1,1,1,0,0,1,0,0,0,0,2,3,1
"4 years","Peru",4,5,3,6,5,7,4,6,13,4,6,16,6,7,8
"4 years","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Suriname",0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
"4 years","Trinidad and Tobago",0,1,1,2,0,1,1,1,0,0,1,0,1,0,1
"4 years","Uruguay",0,0,2,1,1,1,0,1,4,2,6,0,1,2,4
"4 years","Venezuela",2,2,5,5,3,3,3,3,5,4,4,4,6,2,8
"4 years","West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","South and central America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Abu Dhabi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Afghanistan",231,267,273,274,261,305,335,303,307,330,356,360,341,334,347
"4 years","Armenia",3,3,7,9,9,6,13,7,13,9,15,17,14,9,11
"4 years","Azerbaijan",4,7,8,5,6,3,5,4,6,3,10,8,6,6,7
"4 years","Bahrain",1,1,0,0,1,1,1,1,0,2,1,0,1,0,0
"4 years","Bangladesh",9,21,25,18,28,30,33,27,35,46,50,60,59,78,96
"4 years","Bhutan",2,7,10,12,16,6,26,18,13,12,12,19,10,13,8
"4 years","Brunei",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4 years","Cambodia",3,6,3,6,5,4,4,3,3,2,4,4,7,4,4
"4 years","Dubai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Philippines",46,59,42,55,51,54,47,54,57,58,82,59,72,73,65
"4 years","United Arab Emirates",11,8,13,8,15,10,10,9,7,5,8,13,8,12,11
"4 years","Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Georgia",2,2,5,2,2,3,1,1,1,2,4,3,4,3,2
"4 years","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","India",60,82,86,95,103,140,167,177,220,255,291,291,304,331,403
"4 years","Indochina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Indonesia",11,17,10,7,10,9,14,10,14,23,25,17,21,23,19
"4 years","Iraq",689,579,529,490,482,473,421,418,430,469,403,422,405,418,368
"4 years","Iran",148,138,140,124,129,147,144,149,161,167,155,237,221,198,210
"4 years","Israel",4,5,11,13,10,10,10,10,6,20,18,12,13,12,10
"4 years","Japan",6,8,14,11,4,11,12,18,8,9,10,18,10,11,17
"4 years","Jordan",28,33,36,23,30,25,28,18,24,16,20,19,26,16,17
"4 years","Kazakhstan",0,1,1,4,3,4,2,8,6,3,5,4,4,9,6
"4 years","China",62,84,84,88,89,139,148,183,168,191,190,178,216,156,184
"4 years","Kyrgyzstan",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
"4 years","Kuwait",45,45,52,42,51,56,42,41,45,43,42,32,42,31,34
"4 years","Laos",0,1,0,1,1,0,0,0,0,0,1,1,0,0,2
"4 years","Lebanon",493,450,365,399,383,389,360,323,296,270,249,246,220,193,171
"4 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Malaysia",3,10,7,9,4,7,6,10,7,4,7,6,5,11,8
"4 years","Maldives",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4 years","Middle East not stated",5,6,1,1,3,2,1,4,3,2,3,6,5,6,0
"4 years","Mongolia",0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"4 years","Myanmar",29,46,35,58,64,65,79,64,67,76,66,46,48,52,31
"4 years","Nepal",2,9,11,16,24,40,37,52,77,92,90,83,136,160,191
"4 years","North Korea",1,1,3,1,1,2,1,2,0,2,2,3,1,1,1
"4 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Oman",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4 years","Pakistan",272,259,242,286,265,307,283,283,321,334,323,313,328,304,283
"4 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4 years","Qatar",3,3,3,4,5,3,0,3,1,0,0,1,0,2,1
"4 years","Saudi Arabia",7,0,5,6,7,5,11,7,15,6,16,8,13,9,13
"4 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Singapore",2,3,2,3,6,2,3,5,2,3,1,6,4,6,4
"4 years","Sri Lanka",164,150,141,127,143,139,132,123,99,118,105,95,85,97,70
"4 years","South Korea",25,32,32,27,35,46,31,32,43,37,49,42,35,41,27
"4 years","Syria",88,75,106,142,178,283,672,1050,1007,1053,895,1239,1214,1063,904
"4 years","Tajikistan",0,2,2,1,0,1,0,0,2,1,0,0,3,0,1
"4 years","Taiwan",1,3,1,2,0,0,2,0,3,1,4,4,5,2,2
"4 years","Thailand",41,54,52,50,54,59,55,62,58,63,65,51,53,60,43
"4 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Turkmenistan",0,0,2,1,0,0,1,0,2,1,1,2,1,1,0
"4 years","Uzbekistan",1,5,6,9,13,7,13,9,7,10,5,11,9,9,10
"4 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Vietnam",204,185,213,181,216,178,187,172,145,133,132,119,93,105,84
"4 years","Yemen",4,5,2,5,1,2,2,1,3,3,6,4,1,6,6
"4 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4 years","Australia",7,7,10,9,6,8,3,8,12,10,6,11,12,14,9
"4 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","New Zealand",0,1,1,2,1,2,2,3,2,1,5,4,3,3,2
"4 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Tonga",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Pacific Islands",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4 years","Stateless",11,15,7,5,8,9,17,15,13,11,13,3,7,7,2
"4 years","Not stated",7,6,7,8,7,3,3,4,4,3,3,2,2,3,1
"5 years","Albania",2,1,5,3,8,4,10,8,8,16,9,10,5,12,17
"5 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Belarus",4,6,8,7,12,10,9,9,11,10,10,15,11,16,8
"5 years","Belgium",6,7,3,4,3,7,7,7,8,17,18,7,20,14,10
"5 years","Bosnia and Herzegovina",245,257,241,249,251,223,261,230,227,222,235,228,237,239,204
"5 years","Bulgaria",14,16,28,32,35,57,68,71,86,88,110,99,154,148,164
"5 years","Cyprus",1,0,1,0,0,1,1,1,2,2,1,0,1,1,0
"5 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Estonia",8,5,10,12,18,11,12,17,8,14,10,10,23,17,18
"5 years","Finland",14,11,9,12,11,15,15,17,22,16,21,13,15,18,26
"5 years","France",35,20,27,36,25,38,44,29,42,41,56,46,55,54,51
"5 years","Greece",4,2,2,3,6,4,9,14,7,13,14,16,21,31,39
"5 years","Ireland",1,2,4,6,4,7,8,4,12,5,4,4,5,8,3
"5 years","Iceland",137,139,147,113,139,105,116,99,101,86,88,86,95,80,75
"5 years","Italy",15,19,15,30,16,25,33,33,42,52,53,43,65,63,56
"5 years","Yugoslavia",194,156,146,143,105,104,103,91,100,78,78,84,64,65,45
"5 years","Yugoslavia, Federal Republic",37,42,37,45,37,26,34,20,28,16,14,19,9,10,9
"5 years","Kosovo",12,17,27,16,34,39,55,64,70,80,82,88,79,84,79
"5 years","Croatia",8,6,4,6,8,8,13,10,17,16,21,22,22,27,23
"5 years","Latvia",21,37,53,58,59,63,53,72,63,72,75,72,92,96,68
"5 years","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Lithuania",50,53,88,91,133,143,157,159,174,223,177,208,210,185,194
"5 years","Luxembourg",1,0,1,0,0,1,1,0,1,1,2,3,1,2,2
"5 years","Malta",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"5 years","Moldova",2,4,3,6,5,7,13,4,11,18,16,20,24,22,36
"5 years","Monaco",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
"5 years","Montenegro",1,2,3,3,7,3,8,12,10,7,6,9,8,7,7
"5 years","Netherlands",80,65,65,54,75,65,49,57,51,46,37,48,46,52,59
"5 years","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Republic of North Macedonia",61,77,73,70,77,60,75,69,67,67,83,72,81,70,85
"5 years","Norway",36,47,41,47,48,37,42,54,50,44,51,53,57,46,59
"5 years","Poland",197,203,261,279,336,419,482,525,535,522,532,526,517,569,594
"5 years","Portugal",4,6,4,6,5,14,12,22,15,15,25,19,29,33,26
"5 years","Romania",41,56,77,96,105,153,207,210,289,311,434,494,615,655,686
"5 years","Russia",57,50,56,84,78,115,94,123,107,109,116,114,126,127,131
"5 years","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Switzerland",4,7,8,8,2,3,8,5,2,3,5,5,8,8,3
"5 years","Serbia",9,12,10,18,24,28,25,45,45,43,54,34,65,65,68
"5 years","Serbia and Montenegro",19,15,26,13,19,12,20,17,12,12,17,13,21,9,8
"5 years","Slovakia",8,5,5,14,14,9,8,12,14,17,25,18,22,18,17
"5 years","Slovenia",2,1,2,3,3,3,3,8,12,5,7,3,7,4,4
"5 years","Soviet Union",6,3,1,3,2,10,1,7,3,5,5,10,6,6,4
"5 years","Spain",16,10,16,22,18,26,24,31,39,32,45,41,50,47,54
"5 years","United Kingdom",52,74,60,54,65,56,73,84,73,81,94,85,79,84,86
"5 years","Sweden",49,45,52,53,50,70,58,74,72,74,76,79,98,95,79
"5 years","Czech Republic",7,3,5,9,6,4,7,6,11,16,15,9,14,14,13
"5 years","Czechoslovakia",3,1,5,0,2,1,0,1,0,0,3,0,2,1,0
"5 years","Turkey",734,781,767,716,763,662,644,579,568,523,514,493,452,446,398
"5 years","Germany",143,160,132,143,141,153,155,155,166,160,162,194,218,250,278
"5 years","Ukraine",29,37,40,66,76,109,170,170,206,237,276,282,316,837,821
"5 years","Hungary",10,16,9,23,23,24,19,29,37,43,40,41,53,54,53
"5 years","Vatican City State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Austria",8,2,6,3,6,7,7,8,9,1,9,8,9,4,6
"5 years","Europe not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Algeria",21,18,20,15,19,18,17,12,16,13,22,20,17,8,15
"5 years","Angola",2,1,0,1,2,1,2,1,2,2,1,1,2,2,2
"5 years","Benin",0,0,1,0,1,1,0,1,1,0,2,0,0,1,2
"5 years","Botswana",0,1,1,0,1,0,1,0,2,0,1,1,0,1,0
"5 years","Burkina Faso",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"5 years","Burundi",17,5,17,21,14,15,21,11,15,14,15,11,13,5,10
"5 years","Cameroon",2,10,6,10,12,12,10,18,20,26,21,28,28,27,22
"5 years","Central African Republic",1,1,2,0,0,2,0,1,2,1,0,1,0,0,0
"5 years","Comoros",2,0,0,1,0,0,0,1,0,0,0,1,2,1,0
"5 years","Congo, Democratic Republic",14,29,23,29,38,44,47,51,54,56,61,56,72,82,57
"5 years","Congo, Republic",20,14,14,22,16,11,16,10,15,9,10,3,3,3,3
"5 years","Djibouti",1,2,3,1,0,1,0,2,2,1,3,1,2,0,2
"5 years","Egypt",13,20,22,26,25,20,31,23,20,18,25,19,19,23,18
"5 years","Ivory Coast",7,9,7,7,15,12,12,11,9,14,13,6,11,7,9
"5 years","Eritrea",11,4,9,9,10,11,28,40,106,157,135,131,123,215,323
"5 years","Eswantini",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"5 years","Ethiopia",9,17,18,25,12,20,19,21,31,33,33,30,33,34,29
"5 years","Gabon",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5 years","Gambia, The",15,14,7,13,14,15,11,14,3,10,11,15,14,7,10
"5 years","Ghana",24,33,26,18,28,35,30,31,38,32,44,46,41,41,35
"5 years","Guinea",1,5,2,2,3,0,3,0,2,2,3,3,3,3,2
"5 years","Guinea-Bissau",1,0,0,0,2,0,0,6,2,3,0,2,3,2,3
"5 years","Cape Verde",0,0,0,0,0,0,1,1,0,3,0,0,1,1,0
"5 years","Kenya",8,9,8,8,8,6,11,10,13,15,9,17,17,24,19
"5 years","Lesotho",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5 years","Liberia",1,1,1,3,4,0,4,1,2,1,3,3,1,3,3
"5 years","Libya",9,9,8,9,8,9,14,9,7,10,13,7,15,5,7
"5 years","Madagascar",1,1,0,1,0,0,1,0,0,1,1,0,1,0,2
"5 years","Malawi",2,0,1,3,1,0,2,0,1,0,1,0,0,2,2
"5 years","Mali",0,2,1,0,0,1,1,2,1,2,2,0,0,1,1
"5 years","Morocco",198,175,158,159,162,146,152,142,123,123,122,131,108,101,118
"5 years","Mauritania",0,1,0,0,1,1,0,0,0,2,0,0,0,0,0
"5 years","Mauritius",0,3,1,0,1,0,0,0,1,0,1,0,1,1,0
"5 years","Mozambique",3,0,2,1,2,0,1,2,0,1,4,0,2,3,0
"5 years","Namibia",1,0,0,2,2,1,0,2,1,1,0,0,0,0,0
"5 years","Niger",0,1,0,0,0,0,2,0,0,0,0,0,0,0,1
"5 years","Nigeria",22,25,21,23,29,31,33,27,29,32,35,34,31,38,32
"5 years","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Rwanda",9,8,8,11,9,7,7,7,7,12,4,9,10,9,8
"5 years","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Senegal",2,2,3,4,2,2,2,4,3,0,2,3,6,1,4
"5 years","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Sierra Leone",5,8,5,8,7,8,9,13,7,3,7,8,11,5,8
"5 years","Saint Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Somalia",528,497,453,492,467,431,431,405,372,416,363,363,354,291,280
"5 years","Spanish territories in Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Sudan",13,23,20,20,17,12,28,21,15,23,18,18,10,27,24
"5 years","South Africa",0,5,7,4,6,3,9,14,5,19,6,10,9,8,17
"5 years","South Sudan",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
"5 years","Southwest Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tanzania",13,6,10,14,13,6,12,12,6,10,12,8,5,13,5
"5 years","Chad",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"5 years","Togo",1,2,3,1,2,4,3,1,0,1,1,2,1,2,2
"5 years","Tunisia",22,19,25,19,17,21,19,17,21,15,16,11,8,10,18
"5 years","Uganda",17,14,17,15,20,19,16,19,16,25,22,24,32,21,26
"5 years","Zambia",3,4,4,4,6,4,3,3,4,5,5,4,6,1,4
"5 years","Zimbabwe",1,2,2,4,4,4,2,3,2,4,2,3,1,2,4
"5 years","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Africa not stated",0,3,0,1,1,1,0,0,2,0,0,0,1,1,1
"5 years","Canada",9,6,9,5,8,8,10,14,9,11,10,8,5,9,14
"5 years","USA",34,30,36,30,38,27,36,38,47,40,46,49,54,49,49
"5 years","North America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Argentina",8,3,2,9,4,7,7,13,6,9,8,10,9,19,22
"5 years","Aruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Barbados",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5 years","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bolivia",0,1,1,1,0,0,0,1,3,1,1,2,2,2,2
"5 years","Brazil",8,12,11,10,15,14,17,16,25,22,27,31,43,46,53
"5 years","British West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Chile",12,6,5,3,7,8,4,4,1,7,4,8,4,9,6
"5 years","Colombia",2,4,6,3,9,13,13,14,10,13,16,20,11,19,22
"5 years","Costa Rica",0,0,0,2,2,1,2,0,0,0,1,1,2,0,0
"5 years","Cuba",2,5,2,4,4,1,1,0,3,2,4,2,4,3,3
"5 years","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Dominica",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"5 years","Dominican Republic",0,0,0,0,1,0,0,1,1,2,0,0,1,2,1
"5 years","Ecuador",3,1,0,1,0,5,2,5,4,2,2,4,2,3,6
"5 years","El Salvador",0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
"5 years","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French Guiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Grenada",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5 years","Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Guatemala",0,1,2,1,0,0,0,0,1,0,4,0,0,1,3
"5 years","Guyana",0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
"5 years","Haiti",1,0,0,1,2,0,1,2,0,0,3,1,0,3,0
"5 years","Honduras",1,0,1,0,0,3,0,1,4,2,0,3,3,4,0
"5 years","Jamaica",0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
"5 years","Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Mexico",6,3,8,8,5,8,10,5,9,11,9,14,6,17,13
"5 years","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Netherlands Antilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Nicaragua",1,0,2,1,0,3,1,3,0,2,3,1,2,4,4
"5 years","Panama",0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
"5 years","Paraguay",0,0,0,1,1,1,0,0,1,0,0,0,0,2,3
"5 years","Peru",2,5,4,3,6,5,7,4,6,11,4,5,16,6,7
"5 years","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Suriname",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"5 years","Trinidad and Tobago",2,0,1,0,1,0,1,1,1,0,0,1,0,1,0
"5 years","Uruguay",1,0,0,2,1,2,0,0,1,3,2,6,0,1,1
"5 years","Venezuela",2,2,2,6,4,2,2,3,4,6,6,7,3,9,5
"5 years","West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","South and central America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Abu Dhabi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Afghanistan",254,243,286,286,293,274,311,338,302,312,329,358,360,361,337
"5 years","Armenia",4,3,4,8,11,9,8,14,7,13,9,15,17,15,10
"5 years","Azerbaijan",9,4,8,8,5,5,3,6,4,5,5,10,8,8,5
"5 years","Bahrain",1,1,1,0,0,1,1,1,1,0,2,2,0,1,0
"5 years","Bangladesh",11,10,21,25,21,28,30,34,29,36,48,51,61,60,85
"5 years","Bhutan",5,2,16,11,14,17,6,26,18,13,13,12,19,10,13
"5 years","Brunei",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5 years","Cambodia",3,4,6,4,6,5,4,4,3,4,2,3,4,7,4
"5 years","Dubai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Philippines",49,47,60,46,66,58,59,49,59,62,58,81,60,71,78
"5 years","United Arab Emirates",9,12,9,13,8,16,11,9,9,7,5,7,13,11,14
"5 years","Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Georgia",2,2,2,4,2,2,3,1,1,2,2,4,3,4,1
"5 years","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","India",76,56,84,80,99,103,154,182,173,242,287,300,299,348,351
"5 years","Indochina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Indonesia",14,11,16,11,8,9,10,15,12,13,19,26,15,21,24
"5 years","Iraq",686,680,571,526,488,485,476,429,425,443,465,406,425,402,420
"5 years","Iran",171,150,143,148,135,133,152,146,162,171,171,163,242,238,217
"5 years","Israel",12,3,6,10,11,10,10,10,10,4,19,16,13,12,13
"5 years","Japan",8,8,5,12,9,9,16,12,15,9,13,8,16,12,14
"5 years","Jordan",46,27,31,34,22,32,26,28,17,24,16,19,20,26,16
"5 years","Kazakhstan",1,0,1,2,4,2,4,3,7,7,4,5,4,4,11
"5 years","China",68,65,84,87,88,95,141,139,175,161,197,179,171,218,164
"5 years","Kyrgyzstan",2,1,1,0,0,1,1,1,1,0,1,1,1,2,1
"5 years","Kuwait",58,45,43,51,43,50,57,41,45,44,42,42,33,41,32
"5 years","Laos",1,0,1,0,1,1,0,0,0,0,0,1,1,0,0
"5 years","Lebanon",571,490,442,376,408,390,392,364,326,305,273,256,250,217,194
"5 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Malaysia",2,2,9,6,9,4,9,7,8,5,4,8,6,5,14
"5 years","Maldives",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5 years","Middle East not stated",2,6,6,1,1,3,3,3,4,4,2,4,6,5,5
"5 years","Mongolia",1,0,0,0,1,1,0,0,0,0,2,0,1,1,1
"5 years","Myanmar",25,33,49,35,58,64,65,79,64,66,76,66,46,48,52
"5 years","Nepal",2,5,14,14,19,25,39,40,50,80,90,90,92,142,174
"5 years","North Korea",1,2,1,3,3,1,2,1,2,0,2,2,3,1,1
"5 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Oman",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5 years","Pakistan",267,273,257,252,292,272,316,278,285,325,332,320,312,326,310
"5 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Qatar",3,4,3,3,4,5,3,0,3,1,0,0,1,0,2
"5 years","Saudi Arabia",2,6,1,4,6,10,6,14,10,16,6,16,10,13,9
"5 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Singapore",3,1,4,2,3,7,2,2,5,2,4,2,7,3,6
"5 years","Sri Lanka",175,160,148,141,125,142,141,134,122,102,120,106,95,87,104
"5 years","South Korea",33,24,30,33,25,33,44,31,32,44,40,46,40,35,39
"5 years","Syria",102,103,93,142,199,294,673,1002,1127,1010,1032,895,1218,1192,1055
"5 years","Tajikistan",1,0,2,2,1,0,1,0,0,3,1,0,0,3,0
"5 years","Taiwan",0,1,3,1,2,0,1,3,0,3,1,4,3,5,2
"5 years","Thailand",44,45,60,51,54,57,64,64,57,55,65,68,49,53,57
"5 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Turkmenistan",0,0,0,2,0,0,0,1,0,2,1,0,2,1,1
"5 years","Uzbekistan",4,1,8,6,10,14,7,13,9,7,7,5,11,10,10
"5 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Vietnam",214,204,183,215,180,218,179,188,174,148,136,131,114,98,106
"5 years","Yemen",3,5,5,2,5,1,2,2,2,3,3,6,5,2,6
"5 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"5 years","Australia",7,10,7,14,6,6,9,5,9,11,9,6,11,9,15
"5 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","New Zealand",0,0,0,1,3,0,3,3,3,4,1,5,4,2,3
"5 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tonga",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Pacific Islands",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5 years","Stateless",10,10,16,7,7,10,13,16,14,10,10,9,2,7,6
"5 years","Not stated",6,6,6,7,8,6,4,4,4,3,3,3,2,1,1
"6 years","Albania",2,2,1,6,4,8,4,11,8,10,18,9,10,5,13
"6 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Belarus",5,4,7,10,6,14,10,9,10,14,11,9,15,11,17
"6 years","Belgium",3,5,8,2,4,3,6,9,8,11,16,20,7,20,14
"6 years","Bosnia and Herzegovina",251,243,257,243,252,249,222,259,232,228,224,237,231,236,239
"6 years","Bulgaria",12,16,20,36,36,54,67,74,81,85,88,108,103,157,153
"6 years","Cyprus",0,1,0,1,0,0,1,1,0,2,2,1,0,1,1
"6 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
